CustomerID,SignupDate,LastPurchaseDate,TenureMonths,MonthlyCharges,SupportCalls,Churn,Frequent caller,ContractType_encoded,IsLongContract,Revenue,SupportCallsPerMonth
CUST_0829,2020-08-07,2022-02-28,55,21.07,1,0,No,0,0,1158.85,0.017857142857142856
CUST_0830,2020-04-02,2024-05-11,26,60.28,2,0,No,0,0,1567.28,0.07407407407407407
CUST_0831,2020-08-07,2021-09-01,43,40.89,2,0,No,0,0,1758.27,0.045454545454545456
CUST_0832,2020-02-25,2023-04-10,10,75.63,1,1,No,1,1,756.3,0.09090909090909091
CUST_0833,2020-03-11,2023-02-24,30,68.71,1,0,No,0,0,2061.2999999999997,0.03225806451612903
CUST_0834,2020-09-08,2024-09-17,50,86.1,1,0,No,0,0,4305.0,0.0196078431372549
CUST_0835,2020-07-17,2023-04-03,18,72.32,3,0,Yes,0,0,1301.7599999999998,0.15789473684210525
CUST_0836,2022-06-18,2023-04-14,17,48.69,1,1,No,1,1,827.73,0.05555555555555555
CUST_0837,2020-06-13,2024-10-20,26,70.57,2,0,No,2,1,1834.8199999999997,0.07407407407407407
CUST_0838,2020-11-13,2024-01-27,8,34.78,3,1,Yes,1,1,278.24,0.3333333333333333
CUST_0839,2020-12-31,2023-08-18,47,37.57,1,1,No,1,1,1765.79,0.020833333333333332
CUST_0840,2020-01-05,2022-06-23,40,81.01,0,0,No,0,0,3240.4,0.0
CUST_0841,2021-02-01,2025-11-07,49,50.18,3,0,Yes,0,0,2458.82,0.06
CUST_0842,2020-03-12,2024-07-19,12,81.85,2,0,No,1,1,982.1999999999999,0.15384615384615385
CUST_0843,2023-03-30,2026-10-10,27,84.02,1,1,No,0,0,2268.54,0.03571428571428571
CUST_0844,2020-02-28,2022-11-14,8,87.18,2,0,No,0,0,697.44,0.2222222222222222
CUST_0845,2020-07-14,2024-07-23,25,92.5,0,1,No,0,0,2312.5,0.0
CUST_0846,2020-02-02,2020-07-31,46,48.79,0,0,No,0,0,2244.34,0.0
CUST_0847,2025-10-06,2030-06-12,4,38.7,0,0,No,0,0,154.8,0.0
CUST_0848,2020-09-11,2024-08-21,33,62.4,2,0,No,2,1,2059.2,0.058823529411764705
CUST_0849,2020-11-26,2025-04-04,1,43.41,0,1,No,0,0,43.41,0.0
CUST_0850,2020-01-26,2021-11-16,19,64.1,2,1,No,0,0,1217.8999999999999,0.1
CUST_0851,2021-05-20,2025-01-29,31,73.5,1,0,No,0,0,2278.5,0.03125
CUST_0852,2020-03-26,2024-10-01,16,71.96,1,1,No,1,1,1151.36,0.058823529411764705
CUST_0853,2022-04-13,2022-10-10,14,43.71,3,0,Yes,0,0,611.94,0.2
CUST_0854,2020-03-24,2024-07-31,53,25.02,1,0,No,2,1,1326.06,0.018518518518518517
CUST_0855,2020-03-18,2022-03-08,48,48.75,1,1,No,2,1,2340.0,0.02040816326530612
CUST_0856,2020-01-14,2020-03-14,5,22.83,0,0,No,0,0,114.14999999999999,0.0
CUST_0857,2020-08-21,2025-05-27,41,90.11,4,0,Yes,2,1,3694.5099999999998,0.09523809523809523
CUST_0858,2020-10-30,2023-11-14,26,41.13,0,1,No,2,1,1069.38,0.0
CUST_0859,2020-01-25,2021-08-17,28,23.9,4,1,Yes,2,1,669.1999999999999,0.13793103448275862
CUST_0860,2021-06-29,2024-03-15,2,12.29,1,1,No,2,1,24.58,0.3333333333333333
CUST_0861,2020-08-08,2024-07-18,50,68.12,2,0,No,0,0,3406.0,0.0392156862745098
CUST_0862,2020-09-28,2024-04-10,6,67.32,1,0,No,0,0,403.91999999999996,0.14285714285714285
CUST_0863,2020-07-31,2024-02-11,9,40.65,1,1,No,0,0,365.84999999999997,0.1
CUST_0864,2020-07-05,2022-11-22,33,16.45,1,1,No,0,0,542.85,0.029411764705882353
CUST_0865,2020-10-26,2022-02-18,41,46.87,1,0,No,2,1,1921.6699999999998,0.023809523809523808
CUST_0866,2020-03-02,2024-12-06,25,38.01,1,0,No,0,0,950.25,0.038461538461538464
CUST_0867,2020-03-14,2020-12-09,48,70.94,1,0,No,1,1,3405.12,0.02040816326530612
CUST_0868,2021-12-23,2024-10-08,13,64.52,0,0,No,2,1,838.76,0.0
CUST_0869,2022-12-02,2024-06-24,9,42.81,3,1,Yes,2,1,385.29,0.3
CUST_0870,2020-06-19,2021-11-11,53,29.61,1,0,No,2,1,1569.33,0.018518518518518517
CUST_0871,2020-04-25,2023-12-06,13,98.92,0,0,No,0,0,1285.96,0.0
CUST_0872,2021-01-11,2024-07-24,31,50.86,3,1,Yes,0,0,1576.66,0.09375
CUST_0873,2020-07-10,2022-08-29,41,71.94,1,0,No,0,0,2949.54,0.023809523809523808
CUST_0874,2020-01-10,2024-10-15,11,22.65,2,0,No,0,0,249.14999999999998,0.16666666666666666
CUST_0875,2020-03-02,2024-12-06,4,53.7,1,0,No,0,0,214.8,0.2
CUST_0876,2021-04-04,2025-03-14,34,12.48,2,1,No,0,0,424.32,0.05714285714285714
CUST_0877,2021-01-27,2023-12-13,38,55.49,1,0,No,1,1,2108.62,0.02564102564102564
CUST_0878,2020-01-11,2021-11-01,46,96.76,2,0,No,0,0,4450.96,0.0425531914893617
CUST_0879,2020-04-01,2022-10-18,4,44.58,4,0,Yes,0,0,178.32,0.8
CUST_0880,2020-04-05,2020-12-31,38,13.51,0,0,No,1,1,513.38,0.0
CUST_0881,2021-02-10,2021-12-07,19,12.79,1,1,No,0,0,243.01,0.05
CUST_0882,2020-01-08,2023-01-22,6,44.92,0,1,No,0,0,269.52,0.0
CUST_0883,2020-02-10,2020-07-09,34,24.4,0,0,No,1,1,829.5999999999999,0.0
CUST_0884,2021-08-10,2026-05-16,18,12.1,2,1,No,1,1,217.79999999999998,0.10526315789473684
CUST_0885,2020-03-12,2023-06-25,13,78.06,0,0,No,1,1,1014.78,0.0
CUST_0886,2021-01-21,2024-11-01,41,51.27,1,0,No,0,0,2102.07,0.023809523809523808
CUST_0887,2020-04-09,2022-12-25,23,36.03,0,0,No,2,1,828.69,0.0
CUST_0888,2020-02-08,2022-12-24,19,91.01,0,0,No,1,1,1729.19,0.0
CUST_0889,2020-04-11,2023-03-27,45,20.45,3,0,Yes,0,0,920.25,0.06521739130434782
CUST_0890,2021-04-12,2022-08-05,11,96.03,3,1,Yes,1,1,1056.33,0.25
CUST_0891,2021-12-07,2025-02-19,1,38.26,1,0,No,2,1,38.26,0.5
CUST_0892,2021-10-09,2024-12-22,24,89.96,3,0,Yes,0,0,2159.04,0.12
CUST_0893,2020-07-03,2024-11-09,54,64.26,1,0,No,0,0,3470.0400000000004,0.01818181818181818
CUST_0894,2021-02-06,2022-01-02,7,84.4,5,1,Yes,2,1,590.8000000000001,0.625
CUST_0895,2020-03-24,2021-11-14,25,98.56,1,0,No,1,1,2464.0,0.038461538461538464
CUST_0896,2020-05-06,2023-07-20,21,35.96,3,1,Yes,0,0,755.16,0.13636363636363635
CUST_0897,2022-04-07,2023-09-29,15,96.5,1,1,No,1,1,1447.5,0.0625
CUST_0898,2020-01-05,2020-03-05,1,45.05,2,1,No,0,0,45.05,1.0
CUST_0899,2020-02-02,2021-06-26,12,44.7,1,0,No,0,0,536.4000000000001,0.07692307692307693
CUST_0900,2020-03-26,2024-07-03,58,40.63,2,1,No,0,0,2356.54,0.03389830508474576
CUST_0901,2020-01-10,2024-02-18,7,58.73,0,1,No,2,1,411.10999999999996,0.0
CUST_0902,2020-03-14,2021-09-05,15,23.87,2,1,No,2,1,358.05,0.125
CUST_0903,2020-11-15,2024-08-26,21,59.83,1,1,No,0,0,1256.43,0.045454545454545456
CUST_0904,2020-07-18,2020-12-15,19,58.75,1,0,No,0,0,1116.25,0.05
CUST_0905,2022-03-25,2023-06-18,29,78.57,2,1,No,0,0,2278.5299999999997,0.06666666666666667
CUST_0906,2021-09-12,2022-04-10,25,85.03,1,1,No,2,1,2125.75,0.038461538461538464
CUST_0907,2020-06-01,2024-04-11,33,49.64,2,0,No,2,1,1638.1200000000001,0.058823529411764705
CUST_0908,2020-04-19,2021-09-11,49,37.21,0,0,No,1,1,1823.29,0.0
CUST_0909,2020-06-23,2024-08-31,32,33.34,0,0,No,2,1,1066.88,0.0
CUST_0910,2020-11-21,2024-10-01,49,27.52,2,0,No,1,1,1348.48,0.04
CUST_0911,2020-04-23,2023-10-05,35,15.19,1,1,No,0,0,531.65,0.027777777777777776
CUST_0912,2020-12-23,2024-02-06,44,40.82,1,0,No,0,0,1796.08,0.022222222222222223
CUST_0913,2020-07-11,2024-06-20,38,34.32,4,1,Yes,0,0,1304.16,0.10256410256410256
CUST_0914,2020-10-20,2024-09-29,26,96.98,2,0,No,1,1,2521.48,0.07407407407407407
CUST_0915,2020-07-28,2021-06-23,11,60.19,1,0,No,1,1,662.0899999999999,0.08333333333333333
CUST_0916,2020-05-07,2023-12-18,35,41.25,1,1,No,0,0,1443.75,0.027777777777777776
CUST_0917,2022-12-18,2023-09-14,8,62.24,1,0,No,2,1,497.92,0.1111111111111111
CUST_0918,2021-06-10,2021-12-07,46,22.53,2,0,No,0,0,1036.38,0.0425531914893617
CUST_0919,2020-02-25,2023-11-06,14,49.96,1,0,No,0,0,699.44,0.06666666666666667
CUST_0920,2022-01-10,2026-06-18,10,66.36,3,0,Yes,1,1,663.6,0.2727272727272727
CUST_0921,2020-08-31,2020-08-31,2,54.0,0,0,No,1,1,108.0,0.0
CUST_0922,2022-04-01,2026-03-11,46,46.16,0,1,No,1,1,2123.3599999999997,0.0
CUST_0923,2021-08-10,2024-06-25,9,99.45,4,1,Yes,0,0,895.0500000000001,0.4
CUST_0924,2020-07-21,2022-03-13,3,89.23,2,0,No,0,0,267.69,0.5
CUST_0925,2020-01-09,2022-12-24,21,66.11,2,0,No,1,1,1388.31,0.09090909090909091
CUST_0926,2020-04-24,2024-07-02,26,61.24,1,0,No,0,0,1592.24,0.037037037037037035
CUST_0927,2020-10-11,2022-09-01,8,65.86,3,0,Yes,0,0,526.88,0.3333333333333333
CUST_0928,2021-01-01,2025-06-09,48,28.12,3,0,Yes,1,1,1349.76,0.061224489795918366
CUST_0929,2020-04-18,2022-04-08,2,45.56,2,0,No,0,0,91.12,0.6666666666666666
CUST_0930,2020-02-24,2020-08-22,6,13.55,0,0,No,1,1,81.30000000000001,0.0
CUST_0931,2021-10-19,2025-03-02,28,52.8,0,0,No,2,1,1478.3999999999999,0.0
CUST_0932,2024-02-27,2025-06-21,53,58.87,0,0,No,0,0,3120.1099999999997,0.0
CUST_0933,2020-09-29,2023-01-17,29,30.5,1,1,No,0,0,884.5,0.03333333333333333
CUST_0934,2020-03-09,2022-07-27,26,96.76,0,0,No,1,1,2515.76,0.0
CUST_0935,2020-04-26,2020-10-23,25,91.85,2,1,No,1,1,2296.25,0.07692307692307693
CUST_0936,2020-01-07,2022-08-24,12,74.99,0,0,No,1,1,899.8799999999999,0.0
CUST_0937,2022-06-15,2022-12-12,5,58.0,4,0,Yes,2,1,290.0,0.6666666666666666
CUST_0938,2020-02-15,2024-10-21,34,88.3,0,0,No,2,1,3002.2,0.0
CUST_0939,2020-11-09,2022-09-30,48,21.76,0,0,No,2,1,1044.48,0.0
CUST_0940,2020-04-26,2021-02-20,37,81.15,0,0,No,0,0,3002.55,0.0
CUST_0941,2020-10-21,2021-06-18,15,21.23,2,1,No,0,0,318.45,0.125
CUST_0942,2021-01-19,2021-12-15,44,81.48,0,0,No,0,0,3585.1200000000003,0.0
CUST_0943,2021-10-08,2024-07-24,36,34.82,2,0,No,0,0,1253.52,0.05405405405405406
CUST_0944,2020-03-25,2020-06-23,15,88.94,1,1,No,0,0,1334.1,0.0625
CUST_0945,2020-01-05,2022-11-20,43,94.96,2,1,No,0,0,4083.2799999999997,0.045454545454545456
CUST_0946,2020-02-23,2022-05-13,48,23.39,1,0,No,2,1,1122.72,0.02040816326530612
CUST_0947,2022-04-20,2026-11-25,23,51.64,2,0,No,0,0,1187.72,0.08333333333333333
CUST_0948,2022-01-25,2023-01-20,6,98.29,3,0,Yes,0,0,589.74,0.42857142857142855
CUST_0949,2020-11-28,2022-09-19,46,53.51,0,0,No,0,0,2461.46,0.0
CUST_0950,2020-11-30,2022-05-24,50,87.72,3,0,Yes,0,0,4386.0,0.058823529411764705
CUST_0951,2021-02-03,2024-06-17,44,62.99,3,0,Yes,0,0,2771.56,0.06666666666666667
CUST_0952,2020-03-11,2023-02-24,59,43.78,2,0,No,0,0,2583.02,0.03333333333333333
CUST_0953,2022-06-16,2025-07-30,43,35.72,1,0,No,0,0,1535.96,0.022727272727272728
CUST_0954,2020-07-17,2022-06-07,45,28.29,1,1,No,1,1,1273.05,0.021739130434782608
CUST_0955,2020-06-25,2021-09-18,21,78.56,3,0,Yes,2,1,1649.76,0.13636363636363635
CUST_0956,2020-09-24,2023-05-12,23,44.79,2,0,No,2,1,1030.17,0.08333333333333333
CUST_0957,2020-01-18,2020-12-13,43,56.01,1,0,No,1,1,2408.43,0.022727272727272728
CUST_0958,2020-03-07,2022-11-22,55,54.31,2,0,No,0,0,2987.05,0.03571428571428571
CUST_0959,2021-05-03,2021-10-30,16,61.96,0,1,No,2,1,991.36,0.0
CUST_0960,2020-02-01,2020-11-27,47,87.9,0,1,No,2,1,4131.3,0.0
CUST_0961,2020-12-03,2023-05-22,53,98.27,3,0,Yes,0,0,5208.3099999999995,0.05555555555555555
CUST_0962,2020-04-12,2022-07-31,15,46.68,1,1,No,1,1,700.2,0.0625
CUST_0963,2020-06-28,2021-06-23,25,84.48,2,0,No,0,0,2112.0,0.07692307692307693
CUST_0964,2020-05-04,2022-10-21,36,78.81,1,0,No,2,1,2837.16,0.02702702702702703
CUST_0965,2020-06-09,2020-07-09,11,61.62,1,0,No,2,1,677.8199999999999,0.08333333333333333
CUST_0966,2021-04-08,2024-05-22,51,96.04,1,1,No,0,0,4898.04,0.019230769230769232
CUST_0967,2020-05-08,2021-07-02,15,28.04,4,1,Yes,2,1,420.59999999999997,0.25
CUST_0968,2020-11-01,2025-06-08,4,19.83,0,0,No,1,1,79.32,0.0
CUST_0969,2020-08-23,2021-06-19,21,86.86,1,0,No,2,1,1824.06,0.045454545454545456
CUST_0970,2021-02-01,2023-10-19,13,49.52,3,0,Yes,0,0,643.76,0.21428571428571427
CUST_0971,2022-10-05,2025-11-18,22,86.23,0,0,No,2,1,1897.0600000000002,0.0
CUST_0972,2021-04-26,2021-07-25,19,90.38,1,0,No,0,0,1717.2199999999998,0.05
CUST_0973,2020-03-29,2021-01-23,34,15.62,1,0,No,0,0,531.0799999999999,0.02857142857142857
CUST_0974,2020-01-12,2022-05-01,14,89.51,0,0,No,0,0,1253.14,0.0
CUST_0975,2020-04-21,2020-05-21,4,50.35,3,0,Yes,2,1,201.4,0.6
CUST_0976,2020-11-25,2022-02-18,48,55.94,0,1,No,2,1,2685.12,0.0
CUST_0977,2020-01-20,2023-03-05,53,66.39,2,1,No,2,1,3518.67,0.037037037037037035
CUST_0978,2020-09-07,2021-09-02,52,93.37,0,0,No,2,1,4855.24,0.0
CUST_0979,2020-11-27,2023-11-12,46,11.72,2,0,No,0,0,539.12,0.0425531914893617
CUST_0980,2020-05-28,2021-09-20,27,52.92,1,1,No,0,0,1428.8400000000001,0.03571428571428571
CUST_0981,2021-06-21,2023-02-11,29,71.89,3,1,Yes,0,0,2084.81,0.1
CUST_0982,2020-02-11,2023-08-24,47,75.04,3,0,Yes,0,0,3526.88,0.0625
CUST_0983,2020-01-29,2024-12-03,28,72.33,2,1,No,0,0,2025.24,0.06896551724137931
CUST_0984,2021-04-20,2022-10-12,35,22.1,3,0,Yes,0,0,773.5,0.08333333333333333
CUST_0985,2020-09-06,2021-03-05,8,36.95,2,0,No,0,0,295.6,0.2222222222222222
CUST_0986,2021-03-01,2024-03-15,16,42.28,1,0,No,0,0,676.48,0.058823529411764705
CUST_0987,2020-07-27,2021-02-22,42,82.4,0,0,No,0,0,3460.8,0.0
CUST_0988,2020-04-13,2021-04-08,36,35.09,2,0,No,0,0,1263.2400000000002,0.05405405405405406
CUST_0989,2021-09-16,2024-08-31,30,28.96,0,0,No,2,1,868.8000000000001,0.0
CUST_0990,2021-08-09,2021-09-08,18,96.17,1,0,No,1,1,1731.06,0.05263157894736842
CUST_0991,2021-03-09,2024-06-21,2,10.8,0,0,No,2,1,21.6,0.0
CUST_0992,2020-04-25,2021-02-19,49,99.8,0,0,No,0,0,4890.2,0.0
CUST_0993,2020-11-21,2022-10-12,13,70.91,4,1,Yes,0,0,921.8299999999999,0.2857142857142857
CUST_0994,2020-06-12,2020-11-09,4,84.56,2,1,No,1,1,338.24,0.4
CUST_0995,2020-02-05,2022-02-24,26,36.52,0,1,No,0,0,949.5200000000001,0.0
CUST_0996,2022-06-28,2022-12-25,25,11.29,3,1,Yes,0,0,282.25,0.11538461538461539
CUST_0997,2020-02-23,2024-09-29,30,76.41,0,0,No,0,0,2292.2999999999997,0.0
CUST_0998,2022-12-31,2026-02-13,11,85.07,1,0,No,0,0,935.77,0.08333333333333333
CUST_0999,2020-08-03,2022-01-25,7,76.64,2,0,No,0,0,536.48,0.25
